Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
82044279$Clear Wing Synchro Dragon$Unlimited$WIND$[Dragon/Synchro/Effect]$$$$$7$2500$2000$$1 Tuner + 1+ non-Tuner monsters$$Once per turn, when another Level 5 or higher monster activates its effect on the field (Quick Effect): You can negate the activation, and if you do, destroy it. Once per turn, when a monster effect is activated that targets 1 Level 5 or higher monster on the field (and no other cards) (Quick Effect): You can negate the activation, and if you do, destroy it. If this card's effect destroys a monster, this card gains ATK equal to the destroyed monster's original ATK until the end of this turn.$$$$Quick/Continuous$
50482813$Speedroid Fuki-Modoshi Piper$Unlimited$WIND$[Machine/Tuner/Effect]$$$$$4$1000$1000$$$$If this card is Normal or Special Summoned: You can excavate cards from the top of your Deck equal to the number of other WIND monsters you control, add 1 excavated card to your hand, also place the rest on the bottom of your Deck in any order. You can banish this card from your GY, then target 1 Level 3 or higher WIND monster you control; reduce its Level by 2. You can only use each effect of "Speedroid Fuki-Modoshi Piper" once per turn.$WIND$$Activates upon Normal Summon/Activates upon Special Summon/Excavates from the player's Deck/Adds excavated cards to the hand/Places excavated cards on the bottom of the Deck/Activates from your Graveyard$Trigger/Ignition/Condition$
86976918$Speedroid Ultra Hound$Unlimited$WIND$[Machine/Effect]$$$$$3$800$800$$$$When this card is Normal Summoned: You can send 1 "Speedroid" card from your Deck to the GY. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 "Speedroid" monster in your GY; shuffle it into the Deck, and if you do, Special Summon 1 "Speedroid" Synchro Monster from your Extra Deck with the same Level but a different name, but negate its effects. You can only use this effect of "Speedroid Ultra Hound" once per turn.$Supports archetypes /Speedroid$$Activates upon Normal Summon/Sends from your Deck to your Graveyard/Activates from your Graveyard/Returns from your Graveyard to your Deck$Trigger/Ignition/Condition$
23361526$Hi-Speedroid Cork Shooter$Unlimited$WIND$[Machine/Synchro/Tuner/Effect]$$$$$3$500$1000$$1 Tuner + 1+ non-Tuner monsters$$If this card is Synchro Summoned: You can activate 1 of these effects;●Add 1 "Speedroid" Spell/Trap from your Deck to your hand.●If all materials that were used for the Synchro Summon of this card were "Speedroid" monsters, and are all in your GY, Special Summon all of them.You cannot Special Summon monsters the turn you activate this effect, except WIND monsters. You can only use this effect of "Hi-Speedroid Cork Shooter" once per turn.$Supports archetypes /Speedroid$$Activates upon Synchro Summon/Adds from Deck to hand$Trigger/Condition$
59765225$Crystal Clear Wing Synchro Dragon$Unlimited$WIND$[Dragon/Synchro/Effect]$$$$$10$3000$2500$$1 Tuner Synchro Monster + 1 non-Tuner "Clear Wing" monster$$Once per turn, when your opponent activates a monster effect (except during the Damage Step) (Quick Effect): You can activate this effect; until the end of this turn, this face-up card is unaffected by the activated effects of your opponent's monsters, also this card gains ATK equal to that opponent's monster's original ATK. Once per turn, when a Spell/Trap Card or effect is activated (Quick Effect): You can negate the activation, and if you do, destroy that card. If this Synchro Summoned card you control is sent to your GY by an opponent's card: You can add 1 WIND monster from your Deck to your hand.$Supports archetypes /Clear Wing$$Activates from your Graveyard/Adds from Deck to hand$Quick/Trigger$
86154370$Hi-Speedroid Clear Wing Rider$Unlimited$WIND$[Machine/Synchro/Effect]$$$$$11$3500$2000$$1 WIND Tuner + 1 non-Tuner WIND Synchro Monster$$Once per turn, during your Main Phase: You can roll a six-sided die and shuffle WIND monsters from your GY into your Deck, up to the result, then, you can destroy cards your opponent controls up to the number shuffled, and if you do, this card gains 500 ATK for each card destroyed by this effect, until the end of this turn. During your opponent's Main Phase (Quick Effect): You can Tribute this Synchro Summoned card; Special Summon up to 2 Level 7 WIND Synchro Monsters with different names from each other from your Extra Deck.$WIND/Synchro Monster$$Returns from your Graveyard to your Deck/Tributes itself for cost$Ignition/Quick$
12148078$Speedroid Wheel$Unlimited$SPELL$$$$$$$$$Quick-Play$$$Discard 1 card; roll a six-sided die, then Special Summon, from your hand and/or Deck, 1 or 2 "Speedroid" monsters whose total Levels equal the result, but negate their effects. If you do not Special Summon, you lose LP equal to the result x 500. You can only activate 1 "Speedroid Wheel" per turn.$Supports archetypes /Speedroid$$Discards for cost$Effect/Condition$
58543073$Speedroid Dupligate$Unlimited$TRAP$$$$$$$$$$$$Banish 1 WIND monster from your GY, then target 1 card your opponent controls; return it to the hand. During your Main Phase, if this card is in your GY: You can target 1 Level 2 or higher "Speedroid" monster you control; reduce its Level by 1, and if you do, Special Summon this card as a Normal Monster (Machine/Tuner/WIND/Level 1/ATK 0/DEF 0). (This card is NOT treated as a Trap.) You can only use this effect of "Speedroid Dupligate" once per Duel.$Supports archetypes /Speedroid$$Returns from your opponent's field to your opponent's hand/Activates from your Graveyard$Effect/Quick-like/Condition$
81275020$Speedroid Terrortop$Limited$WIND$[Machine/Effect]$$$$$3$1200$600$$$$If you control no monsters, you can Special Summon this card (from your hand). When this card is Normal or Special Summoned: You can add 1 "Speedroid" monster from your Deck to your hand, except "Speedroid Terrortop". You can only use this effect of "Speedroid Terrortop" once per turn.$Supports archetypes /Speedroid$$Activates upon Normal Summon/Activates upon Special Summon/Adds from Deck to hand$Summon/Trigger/Condition$
53054833$Speedroid Double Yoyo$Unlimited$WIND$[Machine/Effect]$$$$$4$1400$1400$$$$When this card is Normal Summoned: You can target 1 Level 3 or lower "Speedroid" monster in your GY; Special Summon it.$Supports archetypes /Speedroid$$Activates upon Normal Summon$Trigger$
53932291$Speedroid Taketomborg$Unlimited$WIND$[Machine/Effect]$$$$$3$600$1200$$$$If you control a WIND monster, you can Special Summon this card (from your hand). You can Tribute this card; Special Summon 1 "Speedroid" Tuner from your Deck, also you cannot Special Summon monsters for the rest of this turn, except WIND monsters. You can only Special Summon "Speedroid Taketomborg(s)" once per turn.$Supports archetypes /Speedroid$$Tributes itself for cost$Summon/Ignition/Condition$
16725505$Speedroid Red-Eyed Dice$Unlimited$WIND$[Machine/Tuner/Effect]$$$$$1$100$100$$$$When this card is Normal or Special Summoned: You can target 1 "Speedroid" monster you control, except "Speedroid Red-Eyed Dice", and declare a Level from 1 to 6; it becomes that Level until the end of this turn.$Supports archetypes /Speedroid$$Activates upon Normal Summon/Activates upon Special Summon/Declares a Level$Trigger$
59640711$Speedroid Den-Den Daiko Duke$Unlimited$WIND$[Machine/Tuner/Effect]$$$$$3$1000$1000$$$$You can banish this card from your GY; Special Summon 1 "Speedroid" Tuner from your hand or GY, except "Speedroid Den-Den Daiko Duke". You can only use this effect of "Speedroid Den-Den Daiko Duke" once per turn.$Supports archetypes /Speedroid$$Activates from your Graveyard$Ignition/Condition$
17328157$Speedroid Horse Stilts$Unlimited$WIND$[Machine/Effect]$$$$$4$1100$1100$$$$When this card is Normal Summoned: You can Special Summon 1 Level 4 or lower "Speedroid" monster from your hand. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY; send 1 WIND monster from your Deck to the GY. You can only use this effect of "Speedroid Horse Stilts" once per turn.$Supports archetypes /Speedroid$$Activates from your Graveyard/Sends from your Deck to your Graveyard$Trigger/Ignition/Condition$
96708940$Speedroid Marble Machine$Unlimited$WIND$[Machine/Pendulum/Effect]$$$$1$2$200$100$$$Once per turn, when your Defense Position monster is targeted for an attack: You can change it to face-up Attack Position, also it cannot be destroyed by battle this turn (even if this card leaves the field).$When this card is Normal Summoned: You can activate this effect; add 1 "Speedroid" monster from your Deck to your hand, also you cannot Special Summon monsters for the rest of this turn, except WIND monsters. You can only use this effect of "Speedroid Marble Machine" once per turn.$Supports archetypes /Speedroid$$Activates upon attack declaration/Changes battle positions/Activates upon Normal Summon/Adds from Deck to hand$Pendulum Effect /Trigger-like/Monster Effect/Trigger/Condition$
96945958$Speedroid CarTurbo$Unlimited$WIND$[Machine/Tuner/Effect]$$$$$3$800$1200$$$$If you control a WIND monster: You can Special Summon this card from your hand, also you cannot activate monster effects for the rest of this turn, except WIND monsters. You can banish this card and 1 "Speedroid" monster from your GY; all WIND monsters you currently control gain 800 ATK until the end of this turn. You can only use each effect of "Speedroid CarTurbo" once per turn.$Supports archetypes /Speedroid$$Activates from your hand/Activates from your Graveyard$Ignition/Condition$
42110604$Hi-Speedroid Chanbara$Unlimited$WIND$[Machine/Synchro/Effect]$$$$$5$2000$1000$$1 Tuner + 1+ non-Tuner monsters$$This card can make a second attack during each Battle Phase. At the start of the Damage Step, if this card battles: It gains 200 ATK. If this card is sent to the GY: You can target 1 of your banished "Speedroid" cards; add it to your hand. You can only Special Summon "Hi-Speedroid Chanbara(s)" once per turn.$Supports archetypes /Speedroid$$Activates from your Graveyard/Adds banished cards to the hand$Continuous/Trigger/Condition$
05772618$Hi-Speedroid Kitedrake$Unlimited$WIND$[Machine/Synchro/Effect]$$$$$8$3000$2800$$1 WIND Machine Tuner + 1+ non-Tuner monsters$$If this card is Synchro Summoned: You can activate 1 of these effects;●Destroy all other cards on the field.●Negate the effects of all face-up cards your opponent currently controls.If this card in your possession is sent to your GY by an opponent's card: You can add 1 "Speedroid" monster from your Deck to your hand.You can only use each effect of "Hi-Speedroid Kitedrake" once per turn.$Supports archetypes /Speedroid$$Activates upon Synchro Summon/Activates from your Graveyard/Adds from Deck to hand$Trigger/Condition$
88204302$Speed Recovery$Unlimited$SPELL$$$$$$$$$$$$Target 1 "Speedroid" monster in your GY; Special Summon it. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY, then target 1 "Speedroid" monster in your GY; add it to your hand.$Supports archetypes /Speedroid$$Activates from your Graveyard/Adds from Graveyard to hand$Effect/Ignition-like$
36730805$Speedlift$Unlimited$SPELL$$$$$$$$$Quick-Play$$$If you control exactly 1 Tuner and no other monsters: Special Summon 1 Level 4 or lower "Speedroid" monster from your Deck. Neither player can activate cards or effects when that monster is Special Summoned.$Supports archetypes /Speedroid$$$Activation requirement/Effect$
85032782$Sauge de Fleur$Unlimited$DARK$[Spellcaster/Effect]$$$$$8$2900$0$$$$You can target 1 monster you control and 1 card on the field; Special Summon this card from your hand, and if you do, destroy them. If this card is sent from the field to your GY: You can target 1 other monster in your GY; shuffle it into the Deck, then add 1 Level 1 Plant monster from your Deck or GY to your hand. You can only use each effect of "Sauge de Fleur" once per turn.$Plant$$Activates from your hand/Activates from your Graveyard/Returns from your Graveyard to your Deck/Adds from Deck to hand/Adds from Graveyard to hand$Ignition/Condition$
11426487$White Steed of the Floral Knights$Unlimited$WIND$[Beast/Effect]$$$$$6$2400$1800$$$$If you control a Level 2 or lower monster, you can Special Summon this card (from your hand) in Defense Position. You can only Special Summon "White Steed of the Floral Knights" once per turn this way. When an opponent's monster declares an attack: You can banish this card from your GY, then target 1 card you control; negate the attack, and if you do, destroy that targeted card. You can only use this effect of "White Steed of the Floral Knights" once per turn.$$$Activates from your hand/Activates from your Graveyard/Activates upon attack declaration$Unclassified/Condition/Trigger$
48421595$Necro Synchron$Unlimited$DARK$[Machine/Tuner/Effect]$$$$$2$200$400$$$$This card's name becomes "Fleur Synchron" while on the field or in the GY. You can only use each of the following effects of "Necro Synchron" once per turn. You can target 1 other face-up monster you control; increase its Level by 2 until the end of this turn. If this card is sent to the GY as Synchro Material for a WIND monster: You can Special Summon 1 Level 1 Plant monster from your Deck.$Fleur Synchron/WIND/Plant$$Activates from your Graveyard/Activates if used as Synchro Material$Unclassified/Condition/Ignition/Trigger$
