Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
90432163$The Phantom Knights of Ancient Cloak$Unlimited$DARK$[Warrior/Effect]$$$$$3$800$1000$$$$If this card is in Attack Position: You can target 1 DARK monster on the field; change this card to Defense Position, and if you do, that monster gains 800 ATK/DEF until the end of your opponent's turn. You can banish this card from your GY; add 1 "The Phantom Knights" card from your Deck to your hand, except "The Phantom Knights of Ancient Cloak". You can only use each effect of "The Phantom Knights of Ancient Cloak" once per turn.$Supports archetypes /The Phantom Knights$$Changes battle positions/Activates from your Graveyard/Adds from Deck to hand$Ignition/Condition$
36426778$The Phantom Knights of Silent Boots$Unlimited$DARK$[Warrior/Effect]$$$$$3$200$1200$$$$If you control a "The Phantom Knights" monster, you can Special Summon this card (from your hand). You can only Special Summon "The Phantom Knights of Silent Boots" once per turn this way. You can banish this card from your GY; add 1 "Phantom Knights" Spell/Trap from your Deck to your hand. You can only use this effect of "The Phantom Knights of Silent Boots" once per turn.$Supports archetypes /Phantom Knights/The Phantom Knights$$Activates from your hand/Activates from your Graveyard/Adds from Deck to hand$Summon/Condition/Ignition$
63821877$The Phantom Knights of Ragged Gloves$Unlimited$DARK$[Warrior/Effect]$$$$$3$1000$500$$$$A DARK Xyz Monster that was Summoned using this card on the field as material gains this effect.●If it is Xyz Summoned: It gains 1000 ATK.You can banish this card from your GY; send 1 "Phantom Knights" card from your Deck to the GY. You can only use each effect of "The Phantom Knights of Ragged Gloves" once per turn.$Supports archetypes /Phantom Knights/The Phantom Knights$$Grants effect as Xyz Material/Activates upon Xyz Summon/Activates from your Graveyard/Sends from your Deck to your Graveyard$Unclassified/Trigger/Ignition/Condition$
99315585$The Phantom Knights of Cloven Helm$Unlimited$DARK$[Warrior/Effect]$$$$$4$1500$500$$$$If a "Phantom Knights" card(s) is sent to your GY: This card gains 500 ATK. You can banish this card from your GY; during the End Phase of this turn, add 1 "Phantom Knights" card from your GY to your hand. You can only use each effect of "The Phantom Knights of Cloven Helm" once per turn.$Supports archetypes /Phantom Knights/The Phantom Knights$$Activates from your Graveyard/Adds from Graveyard to hand$Trigger/Ignition/Condition$
36704180$The Phantom Knights of Fragile Armor$Unlimited$DARK$[Warrior/Effect]$$$$$4$1000$2000$$$$If a face-up "The Phantom Knights" monster(s) you control is destroyed by battle or card effect: You can Special Summon this card from your hand. You can banish this card from your GY and send 1 "Phantom Knights" card from your hand to the GY; draw 1 card. You can only use each effect of "The Phantom Knights of Fragile Armor" once per turn.$Supports archetypes /Phantom Knights/The Phantom Knights$$Activates from your Graveyard/Sends from your hand to your Graveyard/You draw cards$Trigger/Ignition/Condition$
62709239$The Phantom Knights of Break Sword$Unlimited$DARK$[Warrior/Xyz/Effect]$$$3$$$2000$1000$$2 Level 3 monsters$$Once per turn: You can detach 1 material from this card, then target 1 card you control and 1 card your opponent controls; destroy them. If this Xyz Summoned card is destroyed: You can target 2 "The Phantom Knights" monsters with the same Level in your GY; Special Summon them and increase their Levels by 1, also you cannot Special Summon monsters for the rest of this turn, except DARK monsters.$Supports archetypes /The Phantom Knights$$Activates if destroyed by battle/Activates if destroyed by card effect$Ignition/Trigger$
16195942$Dark Rebellion Xyz Dragon$Unlimited$DARK$[Dragon/Xyz/Effect]$$$4$$$2500$2000$$2 Level 4 monsters$$You can detach 2 materials from this card, then target 1 face-up monster your opponent controls; its ATK becomes half its current ATK, and if it does, this card gains that lost ATK.$$$Detaches multiple Xyz Materials as cost$Ignition$
98153934$Phantom Knights' Spear$Unlimited$SPELL$$$$$$$$$Continuous$$$Each time your opponent activates a card or effect that targets a "The Phantom Knights" monster(s) you control, inflict 500 damage to your opponent immediately after it resolves. If a DARK monster you control would be destroyed by battle or an opponent's card effect, you can banish this card from your GY instead.$Supports archetypes /The Phantom Knights$$$Continuous-like/Unclassified$
25542642$Phantom Knights' Fog Blade$Unlimited$TRAP$$$$$$$$$Continuous$$$Activate this card by targeting 1 Effect Monster on the field; negate that face-up monster's effects, that face-up monster cannot attack, also monsters cannot target that face-up monster for attacks. When it leaves the field, destroy this card. You can banish this card from your GY, then target 1 "The Phantom Knights" monster in your GY; Special Summon it, but banish it when it leaves the field. You can only use this effect of "Phantom Knights' Fog Blade" once per turn.$Supports archetypes /The Phantom Knights$$Activates from your Graveyard$Continuous-like/Quick-like/Condition$
61936647$Phantom Knights' Sword$Unlimited$TRAP$$$$$$$$$Continuous$$$Activate this card by targeting 1 face-up monster on the field; it gains 800 ATK, also if that target would be destroyed by battle or card effect, you can destroy this card instead. When it leaves the field, destroy this card. You can banish this card from your GY, then target 1 "The Phantom Knights" monster in your GY; Special Summon it, but banish it when it leaves the field. You can only use this effect of "Phantom Knights' Sword" once per turn.$Supports archetypes /The Phantom Knights$$Activates when it leaves the field/Activates from your Graveyard$Continuous-like/Quick-like/Condition$
98431356$Phantom Knights' Wing$Unlimited$TRAP$$$$$$$$$$$$Target 1 face-up monster on the field; it gains 500 ATK, also the first time that target would be destroyed by battle or card effect this turn, it is not destroyed. You can banish this card from your GY, then target 1 "The Phantom Knights" monster in your GY; Special Summon it, but banish it when it leaves the field. You can only use this effect of "Phantom Knights' Wing" once per turn.$Supports archetypes /The Phantom Knights$$Activates from your Graveyard$Effect/Quick-like/Condition$
