Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
71207871$Secret Six Samurai - Fuma$Unlimited$WIND$[Warrior/Tuner/Effect]$$$$$1$200$1800$$$$If this card is destroyed by battle or card effect: You can Special Summon 1 "Six Samurai" monster from your Deck, except "Secret Six Samurai - Fuma". If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$Supports archetypes /Six Samurai$$Activates if destroyed by battle/Activates if destroyed by card effect/Activates from your Graveyard$Trigger/Unclassified$
07291576$Secret Six Samurai - Genba$Unlimited$FIRE$[Warrior/Tuner/Effect]$$$$$2$500$2100$$$$When this card is Normal Summoned: You can target 1 of your banished "Six Samurai" monsters; add it to your hand. If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$Supports archetypes /Six Samurai$$Activates upon Normal Summon/Adds banished cards to the hand$Trigger/Unclassified$
44686185$Secret Six Samurai - Hatsume$Unlimited$WATER$[Warrior/Effect]$$$$$3$1600$1500$$$$You can banish 2 "Six Samurai" monsters from your GY and/or face-up from your field, then target 1 "Six Samurai" monster in your GY, except "Secret Six Samurai - Hatsume"; Special Summon it. You can only use this effect of "Secret Six Samurai - Hatsume" once per turn. If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$Supports archetypes /Six Samurai$$$Ignition/Condition/Unclassified$
70180284$Secret Six Samurai - Doji$Unlimited$DARK$[Warrior/Effect]$$$$$4$1700$1200$$$$When another "Six Samurai" monster is Normal or Special Summoned to your field (except during the Damage Step): You can send 1 "Six Samurai" card from your Deck to the GY. If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$Supports archetypes /Six Samurai$$Activates upon Normal Summon/Activates upon Special Summon/Sends from your Deck to your Graveyard/Activates from your Graveyard$Trigger/Unclassified$
06579928$Secret Six Samurai - Kizaru$Unlimited$EARTH$[Warrior/Effect]$$$$$4$1900$1000$$$$When this card is Special Summoned: You can add from your Deck to your hand, 1 "Six Samurai" monster with a different Attribute from every monster you control. If exactly 1 "Six Samurai" monster you control (and no other cards) would be destroyed by card effect, you can banish this card from your GY instead.$Supports archetypes /Six Samurai$$Activates upon Special Summon/Adds from Deck to hand$Trigger/Unclassified$
33964637$Secret Six Samurai - Rihan$Unlimited$LIGHT$[Warrior/Fusion/Effect]$$$$$5$2400$2400$$3 "Six Samurai" monsters with different Attributes$$Must first be Special Summoned (from your Extra Deck) by sending the above cards you control to the GY. (You do not use "Polymerization".) Cannot be used as Fusion Material. Once per turn: You can banish 1 "Six Samurai" card from your hand or face-up from your field, then target 1 card on the field; banish it. If a "Six Samurai" monster(s) you control would be destroyed by battle or card effect, you can banish this card from your GY instead.$Supports archetypes /Six Samurai$$Sends Fusion Materials for Contact Fusion to Graveyard/Activates from your Graveyard$Summon/Condition/Ignition/Unclassified$
79968632$Secret Skills of the Six Samurai$Unlimited$SPELL$$$$$$$$$Quick-Play$$$Send 1 monster you control to the GY, then target 1 of your banished "Six Samurai" monsters; Special Summon it. You can only activate 1 "Secret Skills of the Six Samurai" per turn.$Supports archetypes /Six Samurai$$Sends from your field to your Graveyard$Cost/Effect/Condition$
06357341$The Six Shinobi$Unlimited$TRAP$$$$$$$$$$$$If you control 6 "Six Samurai" monsters with different Attributes: Skip your opponent's next turn.$Supports archetypes /Six Samurai$$Skips a turn$Activation requirement/Effect$
83039729$Grandmaster of the Six Samurai$Unlimited$EARTH$[Warrior/Effect]$$$$$5$2100$800$$$$You can only control 1 "Grandmaster of the Six Samurai". If you control a "Six Samurai" monster, you can Special Summon this card (from your hand). If this card in your possession is destroyed by an opponent's card effect: Target 1 "Six Samurai" monster in your GY; add that target to your hand.$Supports archetypes /Six Samurai$$Activates from your hand/Activates if destroyed by card effect/Returns from your Graveyard to your hand$Unclassified/Trigger$
49721904$Legendary Six Samurai - Kizan$Unlimited$EARTH$[Warrior/Effect]$$$$$4$1800$500$$$$If you control a "Six Samurai" monster with a different name, you can Special Summon this card (from your hand). While you control 2 or more other "Six Samurai" monsters, this card gains 300 ATK and DEF.$Supports archetypes /Six Samurai$$Activates from your hand$Unclassified/Continuous$
29981921$Legendary Six Samurai - Shi En$Unlimited$DARK$[Warrior/Synchro/Effect]$$$$$5$2500$1400$$1 Warrior Tuner + 1+ non-Tuner "Six Samurai" monsters$$Once per turn, when your opponent activates a Spell/Trap Card (Quick Effect): You can negate the activation, and if you do, destroy it. If this card on the field would be destroyed by battle or card effect, you can destroy another "Six Samurai" monster you control instead.$Supports archetypes /Six Samurai$$$Quick/Continuous$
01828513$Shadow of the Six Samurai - Shien$Unlimited$EARTH$[Warrior/Xyz/Effect]$$$4$$$2500$400$$2 Level 4 "Six Samurai" monsters$$Once per turn (Quick Effect): You can detach 1 material from this card, then target 1 "Six Samurai" monster you control with less than 2000 ATK; its original ATK becomes 2000 until the end of this turn.$Supports archetypes /Six Samurai$$$Quick$
72345736$Six Samurai United$Unlimited$SPELL$$$$$$$$$Continuous$$$Each time a "Six Samurai" monster(s) is Normal or Special Summoned, place 1 Bushido Counter on this card (max. 2). You can send this card to the GY; draw 1 card for each Bushido Counter on this card.$Supports archetypes /Six Samurai$Anti-supports archetypes /Six Samurai$You draw cards/Sends itself from field to Graveyard for cost$Continuous-like/Ignition-like$
