Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
48519867$Adamancipator Seeker$Unlimited$EARTH$[Rock/Tuner/Effect]$$$$$2$1200$1000$$$$If you control an "Adamancipator" monster, except "Adamancipator Seeker": You can Special Summon this card from your hand. During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Level 4 or lower non-Tuner Rock monster, also place the rest on the bottom of your Deck in any order. You can only use each effect of "Adamancipator Seeker" once per turn.$Supports archetypes /Adamancipator$$Activates from your hand/Excavates from the player's Deck/Places excavated cards on the bottom of the Deck$Ignition/Condition$
85914562$Adamancipator Researcher$Unlimited$EARTH$[Rock/Tuner/Effect]$$$$$2$100$2100$$$$If you control a Rock monster, except "Adamancipator Researcher": You can Special Summon this card from your hand. During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Level 4 or lower non-Tuner Rock monster, also place the rest on the bottom of your Deck in any order. You can only use each effect of "Adamancipator Researcher" once per turn.$Rock$$Activates from your hand/Excavates from the player's Deck/Places excavated cards on the bottom of the Deck$Ignition/Condition$
11302671$Adamancipator Analyzer$Unlimited$EARTH$[Rock/Tuner/Effect]$$$$$4$1500$700$$$$If only your opponent controls a monster: You can Special Summon this card from your hand. During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Level 4 or lower non-Tuner Rock monster, also place the rest on the bottom of your Deck in any order. You can only use each effect of "Adamancipator Analyzer" once per turn.$Rock$$Activates from your hand/Excavates from the player's Deck/Places excavated cards on the bottom of the Deck$Ignition/Condition$
47897376$Adamancipator Crystal - Leonite$Unlimited$FIRE$[Rock/Effect]$$$$$4$0$2200$$$$If this card is Special Summoned by the effect of an "Adamancipator" card: You can place 1 "Adamancipator" card from your hand or GY on top of the Deck. If this card is in your GY: You can target 1 FIRE Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of "Adamancipator Crystal - Leonite" once per turn.$Supports archetypes /Adamancipator$$Activates upon Special Summon/Returns from your hand to your Deck/Returns from your Graveyard to your Deck/Activates from your Graveyard/Returns from your field to your Extra Deck/Returns from your Graveyard to your Extra Deck/Returns itself from Graveyard to Deck$Trigger/Ignition/Condition$
74891384$Adamancipator Crystal - Raptite$Unlimited$WIND$[Rock/Effect]$$$$$4$0$2200$$$$If this card is Special Summoned by the effect of an "Adamancipator" card: You can place 1 Rock monster from your hand or GY on top of the Deck. If this card is in your GY: You can target 1 WIND Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of "Adamancipator Crystal - Raptite" once per turn.$Supports archetypes /Adamancipator$$Activates upon Special Summon/Returns from your hand to your Deck/Returns from your Graveyard to your Deck/Activates from your Graveyard/Returns from your field to your Extra Deck/Returns from your Graveyard to your Extra Deck/Returns itself from Graveyard to Deck$Trigger/Ignition/Condition$
10286023$Adamancipator Crystal - Dragite$Unlimited$WATER$[Rock/Effect]$$$$$4$0$2200$$$$If this card is Special Summoned by the effect of an "Adamancipator" card: You can draw 1 card. If this card is in your GY: You can target 1 WATER Synchro Monster you control or in your GY; return it to the Extra Deck, and if you do, place this card on top of the Deck. You can only use each effect of "Adamancipator Crystal - Dragite" once per turn.$Supports archetypes /Adamancipator$$Activates upon Special Summon/You draw cards/Activates from your Graveyard/Returns from your field to your Extra Deck/Returns from your Graveyard to your Extra Deck/Returns itself from Graveyard to Deck$Trigger/Ignition/Condition$
47674738$Adamancipator Risen - Leonite$Unlimited$FIRE$[Rock/Synchro/Effect]$$$$$6$2400$2200$$1 Tuner + 1+ non-Tuner monsters$$During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can add 1 excavated "Adamancipator" card to your hand, also place the rest on the bottom of your Deck in any order. During your opponent's turn, if a FIRE monster is in your GY (Quick Effect): You can target 1 Rock monster in your GY; Special Summon it. You can only use each effect of "Adamancipator Risen - Leonite" once per turn.$Supports archetypes /Adamancipator$$Excavates from the player's Deck/Adds excavated cards to the hand/Places excavated cards on the bottom of the Deck$Ignition/Quick/Condition$
73079836$Adamancipator Risen - Raptite$Unlimited$WIND$[Rock/Synchro/Effect]$$$$$6$2200$2800$$1 Tuner + 1+ non-Tuner monsters$$During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can Special Summon 1 excavated Rock monster in Defense Position, also place the rest on the bottom of your Deck in any order. During your opponent's turn, if a WIND monster is in your GY (Quick Effect): You can target 1 card in your opponent's GY; banish it. You can only use each effect of "Adamancipator Risen - Raptite" once per turn.$Rock/WIND$$Excavates from the player's Deck/Places excavated cards on the bottom of the Deck$Ignition/Quick/Condition$
09464441$Adamancipator Risen - Dragite$Unlimited$WATER$[Rock/Synchro/Effect]$$$$$8$3000$2200$$1 Tuner + 1+ non-Tuner monsters$$During your Main Phase: You can excavate the top 5 cards of your Deck, and if you do, you can return cards your opponent controls to the hand, up to the number of excavated Rock monsters, also place the excavated cards on the bottom of your Deck in any order. When your opponent activates a Spell/Trap Card or effect, while a WATER monster is in your GY (Quick Effect): You can negate the activation, and if you do, destroy it. You can only use each effect of "Adamancipator Risen - Dragite" once per turn.$Rock/WATER$$Excavates from the player's Deck/Returns from your opponent's field to your opponent's hand/Places excavated cards on the bottom of the Deck$Ignition/Quick/Condition$
46552140$Adamancipator Laputite$Unlimited$SPELL$$$$$$$$$Field$$$All Rock monsters you control gain 500 ATK/DEF. Once per turn, during your Main Phase: You can take up to 5 "Adamancipator" cards from your Deck and place them on top of your Deck in any order.$Supports archetypes /Adamancipator$$Places cards from the player's Deck on the top of the Deck$Continuous-like/Ignition-like$
72957245$Adamancipator Signs$Unlimited$SPELL$$$$$$$$$$$$Target 1 Rock monster in your GY; Special Summon it in Defense Position, then, if you Special Summoned an "Adamancipator" monster by this effect, you can take 1 Level 4 or lower Rock monster from your Deck and place it on top of your Deck.$Supports archetypes /Adamancipator$$Places cards from the player's Deck on the top of the Deck$Effect$
09341993$Adamancipator Relief$Unlimited$TRAP$$$$$$$$$$$$Tribute any number of "Adamancipator" monsters, then target cards on the field equal to that number +1; destroy them.$Supports archetypes /Adamancipator$$Tributes for cost$$
45730592$Adamancipator Resonance$Unlimited$TRAP$$$$$$$$$Counter$$$When a monster effect is activated, while you control an "Adamancipator" Synchro Monster: Negate the activation, and if you do, destroy it.$Supports archetypes /Adamancipator$$$Effect$
