Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
89631139$Blue-Eyes White Dragon$Unlimited$LIGHT$[Dragon/Normal]$$$$$8$3000$2500$$$$This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.$$$$$
95788410$Rabidragon$Unlimited$LIGHT$[Dragon/Normal]$$$$$8$2950$2900$$$$It's a snowfield-dwelling, giant-ear-sporting, super-acoustic, snowball-shaped mutant dragon! There's no way anybody can escape.$$$$$
43096270$Alexandrite Dragon$Unlimited$LIGHT$[Dragon/Normal]$$$$$4$2000$100$$$$Many of the czars' lost jewels can be found in the scales of this priceless dragon. Its creator remains a mystery, along with how they acquired the imperial treasures. But whosoever finds this dragon has hit the jackpot... whether they know it or not.$$$$$
11091375$Luster Dragon$Unlimited$WIND$[Dragon/Normal]$$$$$4$1900$1600$$$$A very beautiful dragon covered with sapphire. It does not like fights, but has incredibly high attack power.$$$$$
21615956$Flamvell Guard$Unlimited$FIRE$[Dragon/Tuner/Normal]$$$$$1$100$2000$$$$A Flamvell guardian who commands fire with his will. His magma-hot barrier protects his troops from intruders.$$$$$
88241506$Maiden with Eyes of Blue$Unlimited$LIGHT$[Spellcaster/Tuner/Effect]$$$$$1$0$0$$$$When a card or effect is activated that targets this card (Quick Effect): You can Special Summon 1 "Blue-Eyes White Dragon" from your hand, Deck, or GY. When this card is targeted for an attack: You can negate the attack, and if you do, change the battle position of this card, then you can Special Summon 1 "Blue-Eyes White Dragon" from your hand, Deck, or GY. You can only use 1 "Maiden with Eyes of Blue" effect per turn, and only once that turn.$Blue-Eyes White Dragon$$Changes battle positions$Trigger/Quick/Condition$
14235211$Rider of the Storm Winds$Unlimited$LIGHT$[Dragon/Tuner/Effect]$$$$$1$500$200$$$$You can target 1 Dragon Normal Monster you control; equip this monster from your hand or field to that target. If a monster equipped with this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. If a monster equipped with this card would be destroyed, destroy this card instead.$Dragon/Normal Monster$$Equips self from hand/Equips self from field$Ignition/Continuous-like$
57662975$Darkstorm Dragon$Unlimited$DARK$[Dragon/Gemini/Effect]$$$$$8$2700$2500$$$$This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is a Normal Monster on the field, you can Normal Summon it to have it become an Effect Monster with this effect.●Once per turn: You can send 1 face-up Spell/Trap Card you control to the Graveyard; destroy all Spell and Trap Cards on the field.$$$Sends from field to Graveyard for cost$Unclassified/Condition/Ignition$
52824910$Kaiser Glider$Unlimited$LIGHT$[Dragon/Effect]$$$$$6$2400$2200$$$$Cannot be destroyed by battle with a monster that has the same ATK. If this card is destroyed and sent to the GY: Target 1 monster on the field; return that target to the hand.$$$Activates from your Graveyard/Returns from field to hand$Continuous/Trigger$
77901552$Hieratic Dragon of Tefnuit$Unlimited$LIGHT$[Dragon/Effect]$$$$$6$2100$1400$$$$If only your opponent controls a monster, you can Special Summon this card (from your hand). Cannot attack during the turn it is Special Summoned this way. When this card is Tributed: Special Summon 1 Dragon Normal Monster from your hand, Deck, or GY, and make its ATK/DEF 0.$Dragon/Normal Monster$$Activates if Tributed$Summon/Condition/Trigger$
15960641$Mirage Dragon$Unlimited$LIGHT$[Dragon/Effect]$$$$$4$1600$600$$$$Your opponent cannot activate Trap Cards during the Battle Phase.$$$$Continuous$
20277376$Divine Dragon Apocralyph$Unlimited$DARK$[Dragon/Effect]$$$$$4$1000$1500$$$$Once per turn: You can discard 1 card, then target 1 Dragon-Type monster in your Graveyard; add that target to your hand.$Dragon$$Discards for cost/Adds from Graveyard to hand$Ignition$
79814787$The White Stone of Legend$Unlimited$LIGHT$[Dragon/Tuner/Effect]$$$$$1$300$250$$$$If this card is sent to the GY: Add 1 "Blue-Eyes White Dragon" from your Deck to your hand.$Blue-Eyes White Dragon$$Activates from your Graveyard/Adds from Deck to hand$Trigger$
34627841$Kaibaman$Unlimited$LIGHT$[Warrior/Effect]$$$$$3$200$700$$$$You can Tribute this card; Special Summon 1 "Blue-Eyes White Dragon" from your hand.$Blue-Eyes White Dragon$$Tributes itself for cost$Ignition$
66337215$Herald of Creation$Unlimited$LIGHT$[Spellcaster/Effect]$$$$$4$1800$600$$$$Once per turn: You can discard 1 card, then target 1 Level 7 or higher monster in your Graveyard; add that target to your hand.$$$Discards for cost/Adds from Graveyard to hand$Ignition$
17444133$Kaiser Sea Horse$Unlimited$LIGHT$[Sea Serpent/Effect]$$$$$4$1700$1650$$$$This card can be treated as 2 Tributes for the Tribute Summon of a LIGHT monster.$LIGHT$$$Unclassified$
37742478$Honest$Unlimited$LIGHT$[Fairy/Effect]$$$$$4$1100$1900$$$$During your Main Phase: You can return this face-up card from the field to the hand. During the Damage Step, when a LIGHT monster you control battles (Quick Effect): You can send this card from your hand to the GY; that monster gains ATK equal to the ATK of the opponent's monster it is battling, until the end of this turn.$LIGHT$$Returns itself from field to hand/Sends itself from hand to Graveyard for cost$Ignition/Quick$
95956346$Shining Angel$Unlimited$LIGHT$[Fairy/Effect]$$$$$4$1400$800$$$$When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 LIGHT monster with 1500 or less ATK from your Deck, in face-up Attack Position.$LIGHT$$Activates from your Graveyard$Trigger$
41620959$Dragon Shrine$Unlimited$SPELL$$$$$$$$$$$$Send 1 Dragon monster from your Deck to the GY, then, if that monster in your GY is a Dragon Normal Monster, you can send 1 more Dragon monster from your Deck to the GY. You can only activate 1 "Dragon Shrine" per turn.$Dragon/Normal Monster$$Sends from your Deck to your Graveyard$Effect/Condition$
87025064$Silver's Cry$Unlimited$SPELL$$$$$$$$$Quick-Play$$$Target 1 Dragon Normal Monster in your GY; Special Summon that target. You can only activate 1 "Silver's Cry" per turn.$Dragon/Normal Monster$$$Effect/Condition$
17655904$Burst Stream of Destruction$Unlimited$SPELL$$$$$$$$$$$$If you control "Blue-Eyes White Dragon": Destroy all monsters your opponent controls. "Blue-Eyes White Dragon" you control cannot attack the turn you activate this card.$Blue-Eyes White Dragon$$$Activation requirement/Effect/Condition$
81385346$Stamping Destruction$Unlimited$SPELL$$$$$$$$$$$$If you control a Dragon monster: Target 1 Spell/Trap on the field; destroy that target, and if you do, inflict 500 damage to its controller.$Dragon$$$Activation requirement/Effect$
28596933$A Wingbeat of Giant Dragon$Unlimited$SPELL$$$$$$$$$$$$Return 1 Level 5 or higher Dragon-Type monster you control to the hand, and if you do, destroy all Spell and Trap Cards on the field.$Dragon$$Returns from your field to your hand$Effect$
38120068$Trade-In$Unlimited$SPELL$$$$$$$$$$$$Discard 1 Level 8 monster; draw 2 cards.$$$Discards for cost/You discard/You draw cards$Cost/Effect$
39701395$Cards of Consonance$Unlimited$SPELL$$$$$$$$$$$$Discard 1 Dragon Tuner with 1000 or less ATK; draw 2 cards.$Dragon/Tuner monster$$Discards for cost/You draw cards$Cost/Effect$
18756904$White Elephant's Gift$Unlimited$SPELL$$$$$$$$$$$$Send 1 face-up non-Effect Monster you control to the GY; draw 2 cards.$Normal Monster/Non-Effect Monster$$Sends from field to Graveyard/You draw cards$Cost/Effect$
02295440$One for One$Limited$SPELL$$$$$$$$$$$$Send 1 monster from your hand to the GY; Special Summon 1 Level 1 monster from your hand or Deck.$$$Sends from hand to Graveyard for cost$Cost/Effect$
83764718$Monster Reborn$Limited$SPELL$$$$$$$$$$$$Target 1 monster in either GY; Special Summon it.$$$$Effect$
72549351$Dragonic Tactics$Unlimited$SPELL$$$$$$$$$$$$Tribute 2 Dragon monsters; Special Summon 1 Level 8 Dragon monster from your Deck.$Dragon/Level 8 Monster Cards$$Tributes for cost$Cost/Effect$
68005187$Soul Exchange$Unlimited$SPELL$$$$$$$$$$$$Target 1 monster your opponent controls; this turn, if you Tribute a monster, you must Tribute that target, as if you controlled it. You cannot conduct your Battle Phase the turn you activate this card.$$$Tributes opponent's monsters/Cannot conduct Battle Phase$Effect/Condition$
72302403$Swords of Revealing Light$Unlimited$SPELL$$$$$$$$$$$$After this card's activation, it remains on the field, but you must destroy it during the End Phase of your opponent's 3rd turn. When this card is activated: If your opponent controls a face-down monster, flip all monsters they control face-up. While this card is face-up on the field, your opponent's monsters cannot declare an attack.$$$Flips monsters face-up$Condition/Effect/Continuous-like$
98045062$Enemy Controller$Unlimited$SPELL$$$$$$$$$Quick-Play$$$Activate 1 of these effects.●Target 1 face-up monster your opponent controls; change that target's battle position.●Tribute 1 monster, then target 1 face-up monster your opponent controls; take control of that target until the End Phase.$$$Tributes for cost/Changes control/Changes battle positions$Condition/Effect/Cost$
13513663$Castle of Dragon Souls$Unlimited$TRAP$$$$$$$$$Continuous$$$Once per turn: You can banish 1 Dragon monster from your GY, then target 1 monster you control; it gains 700 ATK until the end of this turn (even if this card leaves the field). When this face-up card on the field is sent to the GY: You can target 1 of your banished Dragon monsters; Special Summon that target. You can only control 1 "Castle of Dragon Souls".$Dragon$$Activates from your Graveyard$Quick-like/Trigger-like/Unclassified$
50078509$Fiendish Chain$Unlimited$TRAP$$$$$$$$$Continuous$$$Activate this card by targeting 1 Effect Monster on the field; negate the effects of that face-up monster while it is on the field, also that face-up monster cannot attack. When it is destroyed, destroy this card.$$$$Continuous-like$
37390589$Kunai with Chain$Unlimited$TRAP$$$$$$$$$$$$Activate 1 or both of these effects (simultaneously).●When an opponent's monster declares an attack: Target the attacking monster; change that target to Defense Position.●Target 1 face-up monster you control; equip this card to that target. It gains 500 ATK.$$$Activates upon attack declaration/Equips self from field/Changes battle positions$Condition/Activation requirement/Effect/Continuous-like$
28378427$Damage Condenser$Unlimited$TRAP$$$$$$$$$$$$When you take battle damage: Discard 1 card; Special Summon 1 monster from your Deck with ATK less than or equal to the battle damage you took, in Attack Position.$$$Activates if you take battle damage/Discards for cost$Activation requirement/Cost/Effect$
97077563$Call of the Haunted$Unlimited$TRAP$$$$$$$$$Continuous$$$Activate this card by targeting 1 monster in your GY; Special Summon that target in Attack Position. When this card leaves the field, destroy that monster. When that monster is destroyed, destroy this card.$$$$Effect/Continuous-like$
94192409$Compulsory Evacuation Device$Unlimited$TRAP$$$$$$$$$$$$Target 1 monster on the field; return that target to the hand.$$$Returns from field to hand$Effect$
82382815$Champion's Vigilance$Unlimited$TRAP$$$$$$$$$Counter$$$If you control a Level 7 or higher Normal Monster, when a monster would be Summoned OR a Spell/Trap Card is activated: Negate the Summon or activation, and if you do, destroy that card.$Normal Monster$$$Activation requirement/Effect$
40908371$Azure-Eyes Silver Dragon$Unlimited$LIGHT$[Dragon/Synchro/Effect]$$$$$9$2500$3000$$1 Tuner + 1+ non-Tuner Normal Monsters$$If this card is Special Summoned: Until the end of the next turn, neither player can target Dragon monsters you currently control with card effects, also they cannot be destroyed by card effects. Once per turn, during your Standby Phase: You can target 1 Normal Monster in your GY; Special Summon it.$Normal Monster/Dragon$$Activates upon Special Summon$Trigger$
