Passcode$Name$Status$Attribute$type$link$link_arrows$rank$pendulum_scale$level$attack$defense$spell_attribute$summoning_condition$pendulum_condition$card_text$card_supports$card_anti_supports$card_actions$effect_types$
27770341$Super Rejuvenation$Unlimited$SPELL$$$$$$$$$Quick-Play$$$During the End Phase of the turn this card was activated, draw a number of cards equal to the combined number of Dragon monsters you discarded or Tributed from your hand or field this turn.$Dragon$$You draw cards$Effect$
41420027$Solemn Judgment$Unlimited$TRAP$$$$$$$$$Counter$$$When a monster(s) would be Summoned, OR a Spell/Trap Card is activated: Pay half your LP; negate the Summon or activation, and if you do, destroy that card.$$$$Activation requirement/Cost/Effect$
30068120$Edge Imp Sabres$Unlimited$DARK$[Fiend/Effect]$$$$$3$1200$800$$$$If this card is in your GY: You can place 1 card from your hand on the top of the Deck; Special Summon this card in Defense Position. You can only use this effect of "Edge Imp Sabres" once per turn.$$$Returns from hand to Deck for cost/Activates from your Graveyard$Ignition/Condition$
81439173$Foolish Burial$Limited$SPELL$$$$$$$$$$$$Send 1 monster from your Deck to the GY.$$$Sends from your Deck to your Graveyard$Effect$
19230407$Offerings to the Doomed$Unlimited$SPELL$$$$$$$$$Quick-Play$$$Target 1 face-up monster on the field; destroy that target, also skip your next Draw Phase.$$$Skips Draw Phase$Effect$
56910167$Superdreadnought Rail Cannon Gustav Max$Unlimited$EARTH$[Machine/Xyz/Effect]$$$10$$$3000$3000$$2 Level 10 monsters$$Once per turn: You can detach 1 material from this card; inflict 2000 damage to your opponent.$$$$Ignition$
38033121$Dark Magician Girl$Unlimited$DARK$[Spellcaster/Effect]$$$$$6$2000$1700$$$$Gains 300 ATK for every "Dark Magician" or "Magician of Black Chaos" in the GYs.$Dark Magician/Magician of Black Chaos$$$Continuous$
03643300$The Legendary Fisherman$Unlimited$WATER$[Warrior/Effect]$$$$$5$1850$1600$$$$While "Umi" is on the field, this card is unaffected by Spell effects and cannot be targeted for attacks, but does not prevent your opponent from attacking you directly.$Umi$$$Continuous$
75064463$Harpie Queen$Unlimited$WIND$[Winged Beast/Effect]$$$$$4$1900$1200$$$$This card's name becomes "Harpie Lady" while on the field or in the GY. You can discard this card to the GY; add 1 "Harpies' Hunting Ground" from your Deck to your hand.$Harpie Lady/Harpies' Hunting Ground$$Activates from your hand/Discards itself for cost/Adds from Deck to hand$Ignition/Unclassified$
90238142$Harpie Channeler$Unlimited$WIND$[Winged Beast/Effect]$$$$$4$1400$1300$$$$You can discard 1 "Harpie" card; Special Summon 1 "Harpie" monster from your Deck in Defense Position, except "Harpie Channeler". You can only use this effect of "Harpie Channeler" once per turn. While you control a Dragon monster, this card's Level becomes 7. This card's name becomes "Harpie Lady" while on the field or in the GY.$Supports archetypes /Harpie$$Discards for cost$Ignition/Condition/Continuous/Unclassified$
68815132$Harpie Dancer$Unlimited$WIND$[Winged Beast/Effect]$$$$$4$1200$1000$$$$You can target 1 WIND monster you control; return it to the hand, then you can Normal Summon 1 WIND monster. You can only use this effect of "Harpie Dancer" once per turn. This card's name becomes "Harpie Lady" while on the field or in the GY.$WIND/Harpie Lady$$Returns from field to hand$Ignition/Condition/Unclassified$
